url,text
https://yale.edu,FALSE
https://quora.com,FALSE
https://gizmodo.com,FALSE
https://mysql.com,FALSE
https://godaddy.com,FALSE
https://000webhost.com,FALSE
https://shutterstock.com,FALSE
https://ru.wikipedia.org,FALSE
https://biglobe.ne.jp,FALSE
https://abc.es,FALSE
https://trustpilot.com,TRUE
https://weibo.com,FALSE
https://nypost.com,FALSE
https://mozilla.com,FALSE
https://forms.gle,FALSE
https://www.over-blog.com,FALSE
https://ja.wikipedia.org,FALSE
https://sendspace.com,FALSE
https://gofundme.com,FALSE
https://yadi.sk,FALSE
https://cornell.edu,FALSE
https://express.co.uk,FALSE
https://news.com.au,FALSE
https://nicovideo.jp,FALSE
https://disqus.com,TRUE
https://noaa.gov,FALSE
https://theglobeandmail.com,FALSE
https://loc.gov,FALSE
https://php.net,FALSE
https://t.co,FALSE
https://metro.co.uk,FALSE
https://bp2.blogger.com,FALSE
https://storage.googleapis.com,FALSE
https://netflix.com,FALSE
https://google.co.in,FALSE
https://mit.edu,FALSE
https://bt.com,FALSE
https://nikkei.com,FALSE
https://digg.com,FALSE
https://sapo.pt,FALSE
https://picasa.google.com,FALSE
https://ea.com,FALSE
https://vice.com,FALSE
https://mega.nz,FALSE
https://alibaba.com,FALSE
https://arxiv.org,FALSE
https://psychologytoday.com,FALSE
https://deezer.com,FALSE
https://afternic.com,TRUE
https://bitly.com,FALSE
https://pbs.org,FALSE
https://princeton.edu,FALSE
https://photobucket.com,FALSE
https://sciencemag.org,FALSE
https://soundcloud.com,FALSE
https://google.pl,FALSE
https://nvidia.com,FALSE
https://blackberry.com,FALSE
https://pl.wikipedia.org,FALSE
https://ovh.co.uk,FALSE
https://smh.com.au,FALSE
https://4shared.com,FALSE
https://skype.com,FALSE
https://welt.de,FALSE
https://apache.org,FALSE
https://goodreads.com,FALSE
https://eventbrite.com,FALSE
https://disney.com,TRUE
https://nbcnews.com,FALSE
https://theatlantic.com,FALSE
https://theverge.com,TRUE
https://wikihow.com,FALSE
https://about.com,FALSE
https://stanford.edu,FALSE
https://rambler.ru,FALSE
https://spiegel.de,FALSE
https://tripadvisor.com,FALSE
https://twitch.tv,FALSE
https://mashable.com,FALSE
https://google.ca,FALSE
https://oracle.com,TRUE
https://www.weebly.com,FALSE
https://academia.edu,FALSE
https://vox.com,TRUE
https://ox.ac.uk,FALSE
https://gmail.com,FALSE
https://surveymonkey.com,FALSE
https://variety.com,TRUE
https://sputniknews.com,FALSE
https://standard.co.uk,FALSE
https://thetimes.co.uk,FALSE
https://nationalgeographic.com,TRUE
https://channel4.com,FALSE
https://sciencedaily.com,TRUE
https://berkeley.edu,FALSE
https://shopify.com,FALSE
https://googleblog.com,FALSE
https://www.wikipedia.org,FALSE
https://newyorker.com,FALSE
https://espn.com,FALSE
https://box.com,FALSE
https://sedo.com,FALSE
https://ziddu.com,FALSE
https://sfgate.com,FALSE
https://wiley.com,FALSE
https://icann.org,FALSE
https://dell.com,FALSE
https://e-recht24.de,FALSE
https://doubleclick.net,FALSE
https://xbox.com,FALSE
https://target.com,TRUE
https://naver.com,FALSE
https://huffpost.com,FALSE
https://spotify.com,FALSE
https://wa.me,FALSE
https://zendesk.com,FALSE
